84.68649998696782 33.02749999492802 1.8490183729674212
84.79099996088738 33.13659998476725 1.8470551189019622
84.89549992174257 33.24569996950088 1.8441102378030185
84.99999986951728 33.354799949112106 1.840183729669684
85.10449980419543 33.46389992358411 1.8352755945007493
85.20899972576089 33.572999892900086 1.829385832294703
85.31349963419758 33.68209985704322 1.822514443049731
85.41799952948939 33.791199815996706 1.814661426763717
85.52249941162023 33.90029976974373 1.8058267834342414
85.62699928057398 34.009399718267495 1.7960105130585833
85.73149913633455 34.118499661551176 1.7852126156337182
85.83599897888584 34.22759959957797 1.77343309115632
85.94049880821174 34.33669953233107 1.7606719396227595
86.04499862429617 34.445799459793655 1.7469291610291051
86.149498427123 34.55489938194893 1.732204755371123
86.25399821667615 34.66399929878008 1.7164987226442767
86.35849799293952 34.77309921027028 1.6998110628437273
86.46299775589699 34.882199116402745 1.6821417759643331
86.56749750553247 34.99129901716065 1.6634908620006505
86.67199724182987 35.10039891252718 1.6438583209469328
86.77649696477307 35.20949880248554 1.6232441527971313
86.88099667434598 35.31859868701891 1.6016483575448943
86.98549637053249 35.42769856611049 1.5790709351835681
87.08999605331651 35.536798439743464 1.5555118857061963
87.19449572268194 35.64589830790102 1.5309712091055199
87.29899537861266 35.75499817056635 1.5054489053739777
87.40349502109258 35.86409802772265 1.4789449745037055
87.5079946501056 35.973197879353094 1.4514594164865373
87.61249426563562 36.08229772544089 1.422992231314004
87.71699386766653 36.19139756596921 1.3935434189773344
87.82149345618224 36.30049740092126 1.3631129794674546
87.92599303116664 36.40959723028023 1.3317009127749881
88.03049259260364 36.518697054029296 1.2993072188902564
88.13499214047712 36.62779687215166 1.2659318978032779
88.239491674771 36.73689668463051 1.231574949503769
88.34399119546917 36.84599649144903 1.196236373981143
88.44849070255553 36.95509629259042 1.1599161712245116
88.55299019601398 37.06419608803786 1.1226143412226834
88.65748967582842 37.17329587777455 1.0843308839641645
88.76198914198274 37.282395661783674 1.0450657994371588
88.86648859446085 37.39149544004842 1.0048190876295673
88.97098803324663 37.500595212551985 0.963590748528989
89.07548745832399 37.609694979277556 0.92138078212272
89.17998686967684 37.718794740208324 0.8781891883977542
89.28448626728907 37.82789449532748 0.8340159673407826
89.38898565114457 37.936994244618205 0.7888611189381943
89.49348502122724 38.046093988063696 0.7427246431760754
89.597984377521 38.155193725647145 0.6956065400402098
89.70248372000972 38.26429345735174 0.6475068095160789
89.80698304867732 38.37339318316067 0.5984254515888613
89.91148236350769 38.48249290305713 0.5483624662434334
90.01598166448473 38.591592617024304 0.4973178534643691
90.12048095159233 38.70069232504538 0.44529161323593963
90.2249802248144 38.809792027103555 0.3922837455421139
90.32947948413484 38.918891723182014 0.3382942503665583
90.43397872953754 39.027991413263955 0.2833231276926367
90.53847796100641 39.13709109733256 0.22737037750341038
90.64297717852533 39.24619077537102 0.1704359997816383
90.74747638207822 39.35529044736253 0.11251999450977682
90.85197557164896 39.46439011329027 0.053622361669979836
90.95647474722146 39.57348977313744 -0.006256898755901234
